Genome ID,Genome Name,Other Names,NCBI Taxon ID,Taxon Lineage IDs,Taxon Lineage Names,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Segment,Subtype,H_type,N_type,H1 Clade Global,H1 Clade US,H5 Clade,pH1N1-like,Lineage,Clade,Subclade,Other Typing,Culture Collection,Type Strain,Reference,Genome Quality,Completion Date,Publication,Authors,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Sequencing Center,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosome,Plasmids,Contigs,Size,GC Content,Contig L50,Contig N50,TRNA,RRNA,Mat Peptide,CDS,Coarse Consistency,Fine Consistency,CheckM Contamination,CheckM Completeness,Genome Quality Flags,Isolation Source,Isolation Comments,Collection Date,Collection Year,Season,Isolation Country,Geographic Group,Geographic Location,Other Environmental,Host Name,Host Common Name,Host Gender,Host Age,Host Health,Host Group,Lab Host,Passage,Other Clinical,Additional Metadata,Comments,Date Inserted,Date Modified
"817.2499","Bacteroides fragilis FSDTAHCMB2",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FSDTAHCMB2",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101945",,,"JAFKPP000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,73,5308292,43.34812,7,272053,60,3,,4734,100,99.9,,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:24:40.659Z","2023-05-27T21:24:40.659Z"
"817.250","Bacteroides fragilis strain 1284",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","1284",,,,,,,,,,,,,,,,,,,,"Good","2017-12-05T00:00:00Z","29184019",,"PRJNA413027","SAMN07735158","GCA_002811025.1",,"PDCX00000000","Brigham & Women's Hospital","WGS","Illumina MiSeq","130.0x","Velvet v. 1.2.10",,,90,5144622,43.34,8,250947,64,9,,4569,100,99.4,,100,,,,"2015",2015,,"USA","North America","USA: Boston, MA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","Bacteroides fragilis Genome sequencing and assembly","2018-01-01T03:46:35.535Z","2018-01-01T03:46:35.535Z"
"817.2500","Bacteroides fragilis FSDLZ62K5",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FSDLZ62K5",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101943",,,"JAFKPR000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,68,5072152,43.433907,6,302648,60,2,,4476,100,99.7,0.1,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:24:50.926Z","2023-05-27T21:24:50.926Z"
"817.2501","Bacteroides fragilis FSHXHZ14E2",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FSHXHZ14E2",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101947",,,"JAFKPN000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,33,5549017,43.472355,4,500872,63,9,,4948,99.9,99.2,1.8,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:24:45.386Z","2023-05-27T21:24:45.386Z"
"817.2502","Bacteroides fragilis FMNHLBE20K10",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FMNHLBE20K10",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101941",,,"JAFKPT000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,129,5127146,43.144005,8,215881,58,3,,4539,100,99.9,0.1,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:24:32.647Z","2023-05-27T21:24:32.647Z"
"817.2503","Bacteroides fragilis FJSWX20K1",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FJSWX20K1",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101939",,,"JAFKPV000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,25,5351802,43.093185,5,441812,63,7,,4793,99.9,99.7,0.1,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:24:47.741Z","2023-05-27T21:24:47.741Z"
"817.2504","Bacteroides fragilis FJNDD5M4",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FJNDD5M4",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101936",,,"JAFKPY000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,95,5420897,43.19335,8,240135,71,3,,4940,100,99.6,0.3,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:25:28.756Z","2023-05-27T21:25:28.756Z"
"817.2505","Bacteroides fragilis FJLHD27K4",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FJLHD27K4",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101935",,,"JAFKPZ000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,89,5350556,43.583267,12,182721,66,3,,4815,100,99.7,,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:25:15.214Z","2023-05-27T21:25:15.214Z"
"817.2506","Bacteroides fragilis FJLHD22K4",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FJLHD22K4",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101934",,,"JAFKQA000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,111,5546588,43.60672,10,179247,65,4,,5103,100,99.7,0.1,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:25:01.597Z","2023-05-27T21:25:01.597Z"
"817.2507","Bacteroides fragilis FJLHD4K1",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FJLHD4K1",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101933",,,"JAFKQB000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,87,5319891,43.491802,8,234525,65,3,,4746,99.7,99.2,0.3,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:24:53.092Z","2023-05-27T21:24:53.092Z"
"817.2508","Bacteroides fragilis FGXGL18E1",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FGXGL18E1",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101930",,,"JAFKQE000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,162,5391067,43.6372,9,175495,62,3,,4926,100,99.9,,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:25:05.876Z","2023-05-27T21:25:05.876Z"
"817.2509","Bacteroides fragilis FGXGL59E1",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FGXGL59E1",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101932",,,"JAFKQC000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,109,5123155,43.135414,9,200764,63,2,,4539,99.9,99.7,0.1,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:26:17.393Z","2023-05-27T21:26:17.393Z"
"817.251","Bacteroides fragilis strain US326",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","US326",,,,,,,,,,,,,,,,,,,,"Good","2017-12-05T00:00:00Z","29184019",,"PRJNA413027","SAMN07735202","GCA_002811035.1",,"PDCS00000000","Brigham & Women's Hospital","WGS","Illumina MiSeq","97.0x","Velvet v. 1.2.10",,,84,5224159,43.47,9,194658,63,7,,4701,100,99.7,0.3,100,,,,"2015",2015,,"USA","North America","USA: Boston, MA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","Bacteroides fragilis Genome sequencing and assembly","2018-01-01T03:47:45.192Z","2018-01-01T03:47:45.192Z"
"817.2510","Bacteroides fragilis FGSZY24E2",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FGSZY24E2",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101929",,,"JAFKQF000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,112,5225198,43.165184,10,185985,61,3,,4700,99.9,99.7,0.1,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:25:34.540Z","2023-05-27T21:25:34.540Z"
"817.2511","Bacteroides fragilis FGSZY8E2",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FGSZY8E2",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101928",,,"JAFKQG000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,20,5269171,43.584446,3,570683,63,7,,4698,99.9,99.8,,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:24:59.522Z","2023-05-27T21:24:59.522Z"
"817.2512","Bacteroides fragilis FFJLY17K5",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FFJLY17K5",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101926",,,"JAFKQI000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,88,5425509,43.298237,9,230298,77,3,,4900,100,99.9,,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:25:22.274Z","2023-05-27T21:25:22.274Z"
"817.2513","Bacteroides fragilis FGDLZ63K2",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FGDLZ63K2",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101927",,,"JAFKQH000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,96,5092118,43.377827,8,205757,61,3,,4497,99.8,99.3,,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:25:08.281Z","2023-05-27T21:25:08.281Z"
"817.2514","Bacteroides fragilis FBJ25K26",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FBJ25K26",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101924",,,"JAFKQK000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,60,5139114,43.128685,6,329121,72,2,,4519,100,99.6,0.3,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:25:17.401Z","2023-05-27T21:25:17.401Z"
"817.2515","Bacteroides fragilis ERR4968597_bin.38_MetaWRAP_v1.1_MAG",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","ERR4968597_bin.38_MetaWRAP_v1.1_MAG",,,,,,,,,,,,,,,,,,,,"Good","2023-03-30T00:00:00Z",,,"PRJEB55374","SAMEA110702950",,,"CAMMTU000000000",,,,,,,,52,5253199,43.53338,6,336080,57,1,,4685,99.9,99.6,0.3,100,,"chicken gut metagenome",,"2019-05-20",2019,,"Spain","Europe","Spain",,,,,,,,,,,,,"2023-05-27T21:25:24.499Z","2023-05-27T21:25:24.499Z"
"817.2516","Bacteroides fragilis bin-76",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","bin-76",,,,,,,,,,,,,,,,,,,,"Good","2023-05-11T00:00:00Z",,,"PRJNA961122","SAMN34353460",,,"JASBWZ000000000",,,"Illumina NextSeq","1x","SPAdes v. 3.14.1",,,92,4804120,43.23699,16,77286,42,1,,4168,100,99.8,0.1,100,,"Anal Gland secretions",,"2021/2022",,,"USA","North America","USA: California",,"Felis catus (domestic cat)","Cat",,,,"Nonhuman Mammal",,,,"sample_type:metagenomic assembly",,"2023-05-27T21:25:03.879Z","2023-05-27T21:25:03.879Z"
"817.2517","Bacteroides fragilis ERR4968581_bin.26_MetaWRAP_v1.1_MAG",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","ERR4968581_bin.26_MetaWRAP_v1.1_MAG",,,,,,,,,,,,,,,,,,,,"Good","2023-03-30T00:00:00Z",,,"PRJEB55374","SAMEA110703001",,,"CAMMHT000000000",,,,,,,,178,4914304,43.418335,33,40431,49,,,4405,99.2,97.6,2.4,99.4,,"chicken gut metagenome",,"2019-05-06",2019,,"Spain","Europe","Spain",,,,,,,,,,,,,"2023-05-27T21:25:20.201Z","2023-05-27T21:25:20.201Z"
"817.2518","Bacteroides fragilis FAHBZ17K2",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","FAHBZ17K2",,,,,,,,,,,,,,,,,,,,"Good","2023-04-25T00:00:00Z","34308455",,"PRJNA705747","SAMN18101923",,,"JAFKQL000000000",,,"Illumina MiSeq","12x","FALCON v. 2.3 OR MAY-2011",,,89,5263110,43.45921,9,258455,72,3,,4690,100,99.9,,100,,,,"2018-10-30",2018,,,,,,"Homo sapiens","Human",,,,"Human",,,,"sample_type:cell culture",,"2023-05-27T21:25:26.640Z","2023-05-27T21:25:26.640Z"
"817.2519","Bacteroides fragilis ERR4647695_bin.4_MetaWRAP_v1.1_MAG",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","ERR4647695_bin.4_MetaWRAP_v1.1_MAG",,,,,,,,,,,,,,,,,,,,"Good","2023-03-30T00:00:00Z",,,"PRJEB55375","SAMEA110744401",,,"CAMMYI000000000",,,,,,,,176,4702588,43.237617,30,43538,42,,,4146,99.6,98.7,2.7,98,,"chicken gut metagenome",,"2019-02-25",2019,,"Spain","Europe","Spain",,,,,,,,,,,,,"2023-05-27T21:25:10.451Z","2023-05-27T21:25:10.451Z"
"817.252","Bacteroides fragilis strain 12905",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria","Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","12905",,,,,,,,,,,,,,,,,,,,"Good","2017-12-05T00:00:00Z","29184019",,"PRJNA413027","SAMN07735159","GCA_002811065.1",,"PDCW00000000","Brigham & Women's Hospital","WGS","Illumina MiSeq","91.0x","Velvet v. 1.2.10",,,151,5436953,43.21,13,145583,63,4,,4924,99.9,99.5,,100,,,,"2015",2015,,"USA","North America","USA: Boston, MA",,"Human, Homo sapiens","Human",,,,"Human",,,,"sample_type:whole organism","Bacteroides fragilis Genome sequencing and assembly","2018-01-01T03:48:14.398Z","2018-01-01T03:48:14.398Z"
"817.2523","Bacteroides fragilis MDR_H05",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","MDR_H05",,,,,,,,,,,,,,,,,,,,"Good","2023-05-30T00:00:00Z","37001724",,"PRJNA943125","SAMN33709313",,,"JARIXM000000000",,,"Illumina MiSeq; Oxford Nanopore MinION","91.47x","Unicycler Hybrid assembly v. 0.4.8",,3,16,5662256,43.571327,2,1960381,72,18,,5212,99.8,99.5,,100,,"Abdominal abscess",,"2020",2020,,"Netherlands","Europe","Netherlands: Den Haag",,"Homo sapiens","Human",,,"Recurrent diverticulits","Human",,,,"collected_by:Haga hospital",,"2023-07-08T15:01:26.853Z","2023-07-08T15:01:26.853Z"
"817.2524","Bacteroides fragilis MDR_E02",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","MDR_E02",,,,,,,,,,,,,,,,,,,,"Good","2023-05-30T00:00:00Z","37001724",,"PRJNA943125","SAMN33709310",,,"JARIXK000000000",,,"Illumina MiSeq; Oxford Nanopore MinION","153.32x","Unicycler Hybrid assembly v. 0.4.8",,4,16,5321660,43.32295,1,4911029,75,18,,4823,99.6,99.3,0.1,100,,"Blood culture",,"2018",2018,,"Netherlands","Europe","Netherlands: Rotterdam",,"Homo sapiens","Human",,,"Urogenital tumour","Human",,,,"collected_by:EMC",,"2023-07-08T15:01:20.117Z","2023-07-08T15:01:20.117Z"
"817.2525","Bacteroides fragilis UMB10241B",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","UMB10241B",,,,,,,,,,,,,,,,,,,,"Good","2023-06-07T00:00:00Z",,,"PRJNA970254","SAMN34996422",,,"JASORH000000000",,,"Illumina NextSeq","134.446x","SPAdes v. v3.14.1",,,66,5314509,43.366604,4,505121,76,6,,4855,99.9,99.2,0.8,100,,"Urine",,,,,"USA","North America","USA: Maywood, IL",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-07-08T15:01:14.167Z","2023-07-08T15:01:14.167Z"
"817.2526","Bacteroides fragilis MDR_R03",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","MDR_R03",,,,,,,,,,,,,,,,,,,,"Good","2023-05-30T00:00:00Z","37001724",,"PRJNA943125","SAMN33709311",,,"JARIXL000000000",,,"Illumina MiSeq; Oxford Nanopore MinION","53.3x","Unicycler Hybrid assembly v. 0.4.8",,3,11,5305553,43.349545,1,5206251,75,18,,4812,99.8,99.5,0.1,100,,"Blood culture",,"2018",2018,,"Netherlands","Europe","Netherlands: Nijmegen",,"Homo sapiens","Human",,,"Persistent sepsis","Human",,,,"collected_by:RUMC",,"2023-07-08T15:01:17.046Z","2023-07-08T15:01:17.046Z"
"817.2527","Bacteroides fragilis UMB10241A",,817,"131567;2;1783270;68336;976;200643;171549;815;816;817","cellular organisms;Bacteria;FCB group;Bacteroidetes/Chlorobi group;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides fragilis","Bacteria",,"Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","Bacteroides fragilis","WGS","UMB10241A",,,,,,,,,,,,,,,,,,,,"Good","2023-06-07T00:00:00Z",,,"PRJNA970254","SAMN34996421",,,"JASORI000000000",,,"Illumina NextSeq","79.4989x","SPAdes v. v3.14.1",,,53,5313841,43.36543,3,438504,74,6,,4852,99.9,99.3,0.4,100,,"Urine",,,,,"USA","North America","USA: Maywood, IL",,"Homo sapiens","Human",,,,"Human",,,,,,"2023-07-08T15:01:30.527Z","2023-07-08T15:01:30.527Z"
